Student ID,Study Hours per Week,Attendance Rate,Previous Grades,Participation in Extracurricular Activities,Passed,Cluster
S29721,0.4833333333333333,0.5240121580547112,0.2691705790297339,0,Yes,0
S29722,0.4571428571428571,0.513677811550152,0.1324986958789775,1,No,1
S29723,0.3119047619047619,0.4978723404255318,0.2952529994783516,0,Yes,0
S29725,0.419047619047619,0.8316109422492401,0.2170057381324986,0,No,0
S29726,0.4404761904761904,0.4802431610942249,0.3463745435576422,1,Yes,1
S29727,0.469047619047619,0.4869300911854103,0.2446531038080334,1,No,1
S29728,0.4095238095238095,0.5319148936170213,0.3202921231090245,0,No,0
S29730,0.4571428571428571,0.6072948328267477,0.4700052164840897,0,Yes,0
S29731,0.5238095238095238,0.5653495440729484,0.3912363067292645,1,No,1
S29733,0.3404761904761905,0.3173252279635258,0.1752738654147104,1,Yes,1
S29735,0.638095238095238,0.4978723404255318,0.4084507042253521,0,No,0
S29737,0.611904761904762,0.3264437689969605,0.2623891497130933,0,Yes,0
S29738,0.6190476190476191,0.6516717325227964,0.3588941053729786,1,Yes,1
S29743,0.4333333333333333,0.2340425531914893,0.2117892540427751,0,Yes,0
S29744,0.4785714285714286,0.6893617021276596,0.1591027647365675,0,No,0
S29746,0.5309523809523808,0.4553191489361702,0.2321335419926969,1,No,1
S29747,0.5452380952380952,0.4723404255319149,0.4486176317162233,1,Yes,1
S29748,0.4785714285714286,0.4486322188449848,0.2597809076682316,1,Yes,1
S29749,0.4809523809523809,0.4996960486322188,0.3364632237871675,1,Yes,1
S29750,0.4928571428571428,0.529483282674772,0.251434533124674,0,No,0
S29751,0.6619047619047619,0.6267477203647416,0.2425665101721439,0,Yes,0
S29754,0.5476190476190477,0.4778115501519756,0.398017736045905,1,No,1
S29755,0.4976190476190475,0.8425531914893617,0.2952529994783516,0,No,0
S29757,0.5452380952380952,0.5914893617021276,0.3802816901408451,1,No,1
S29760,0.5404761904761904,0.6474164133738601,0.1763171622326551,1,No,1
S29761,0.469047619047619,0.4164133738601823,0.1664058424621805,1,Yes,1
S29762,0.4142857142857142,0.5623100303951368,0.297339593114241,1,Yes,1
S29763,0.55,0.4960486322188449,0.2232655190401669,0,Yes,0
S29764,0.5452380952380952,0.5927051671732523,0.1950965049556599,1,No,1
S29765,0.4928571428571428,0.6638297872340426,0.3364632237871675,0,Yes,0
S29767,0.6238095238095239,0.5866261398176292,0.2754303599374021,0,No,0
S29769,0.7714285714285714,0.7148936170212765,0.315075639019301,1,No,1
S29770,0.4499999999999999,0.6601823708206687,0.199791340636411,0,No,0
S29771,0.4119047619047619,0.3009118541033435,0.3395931142410016,0,No,0
S29772,0.569047619047619,0.406079027355623,0.3552425665101722,1,Yes,1
S29773,0.4357142857142856,0.3793313069908814,0.3990610328638498,1,No,1
S29774,0.469047619047619,0.5355623100303951,0.1528429838288993,1,No,1
S29775,0.35,0.5793313069908814,0.3359415753781951,1,Yes,1
S29776,0.5380952380952382,0.6389057750759878,0.3411580594679186,0,No,0
S29780,0.4142857142857142,0.9258358662613982,0.2780386019822639,1,No,1
S29782,0.2571428571428571,0.3142857142857143,0.2253521126760563,0,Yes,0
S29783,0.3785714285714285,0.4778115501519756,0.215962441314554,0,Yes,0
S29787,0.3619047619047619,0.4006079027355623,0.3453312467396975,1,Yes,1
S29788,0.5071428571428571,0.470516717325228,0.2931664058424622,1,No,1
S29789,0.2523809523809524,0.5069908814589665,0.3385498174230569,1,Yes,1
S29790,0.1809523809523809,0.5100303951367781,0.350547730829421,0,Yes,0
S29793,0.5880952380952381,0.444984802431611,0.386019822639541,0,Yes,0
S29794,0.4857142857142856,0.511854103343465,0.2034428794992175,1,Yes,1
S29795,0.6642857142857143,0.5422492401215806,0.2410015649452269,1,No,1
S29797,0.5238095238095238,0.3629179331306991,0.3761085028690663,0,No,0
S29798,0.4357142857142856,0.5458966565349543,0.3974960876369327,0,Yes,0
S29799,0.6309523809523809,0.562917933130699,0.3192488262910798,1,No,1
S29800,0.4428571428571429,0.5653495440729484,0.4068857589984351,1,Yes,1
S29801,0.569047619047619,0.5708206686930091,0.2686489306207616,0,Yes,0
S29802,0.338095238095238,0.3829787234042553,0.4131455399061033,0,No,0
S29803,0.4166666666666667,0.5623100303951368,0.369848721961398,0,Yes,0
S29804,0.4571428571428571,0.5556231003039513,0.3093375065206051,1,Yes,1
S29805,0.6166666666666666,0.609726443768997,0.3468961919666145,0,No,0
S29806,0.2047619047619047,0.5227963525835866,0.3891497130933751,0,No,0
S29807,0.4261904761904762,0.4772036474164133,0.2613458528951486,0,No,0
S29808,0.4238095238095237,0.6644376899696048,0.2467396974439228,0,Yes,0
S29809,0.219047619047619,0.3945288753799392,0.3385498174230569,1,No,1
S29810,0.4119047619047619,0.3756838905775075,0.2806468440271257,0,Yes,0
S29811,0.2833333333333333,0.39209726443769,0.295774647887324,0,No,0
S29812,0.1880952380952381,0.5848024316109423,0.4173187271778821,1,Yes,1
S29814,0.430952380952381,0.529483282674772,0.3646322378716745,0,No,0
S29815,0.438095238095238,0.7112462006079028,0.3171622326551904,1,Yes,1
S29816,0.4976190476190475,0.3999999999999999,0.2091810119979134,0,No,0
S29817,0.3619047619047619,0.3361702127659574,0.1961398017736045,1,No,1
S29818,0.680952380952381,0.6437689969604863,0.1131977047470005,0,Yes,0
S29819,0.4619047619047619,0.441337386018237,0.2613458528951486,0,Yes,0
S29820,0.6190476190476191,0.4006079027355623,0.2117892540427751,1,No,1
S29821,0.2666666666666666,0.529483282674772,0.298904538341158,0,Yes,0
S29822,0.3666666666666666,0.5197568389057751,0.3098591549295775,0,No,0
S29823,0.5476190476190477,0.4370820668693009,0.1617110067814293,0,Yes,0
S29824,0.4404761904761904,0.6109422492401215,0.1324986958789775,1,No,1
S29825,0.338095238095238,0.4480243161094225,0.3390714658320292,0,No,0
S29827,0.5547619047619047,0.3161094224924012,0.2284820031298904,0,Yes,0
S29828,0.5452380952380952,0.2443768996960486,0.2743870631194575,0,Yes,0
S29829,0.4952380952380951,0.5714285714285714,0.3302034428794992,1,No,1
S29830,0.4071428571428572,0.382370820668693,0.3714136671883151,0,No,0
S29831,0.3333333333333333,0.5240121580547112,0.2947313510693792,1,No,1
S29832,0.4595238095238094,0.7775075987841945,0.315075639019301,0,Yes,0
S29833,0.3095238095238095,0.5993920972644377,0.3677621283255086,1,No,1
S29834,0.3761904761904762,0.5465045592705167,0.3661971830985915,1,No,1
S29835,0.6166666666666666,0.5945288753799391,0.3844548774126239,0,Yes,0
S29836,0.2452380952380952,0.8048632218844985,0.1950965049556599,0,Yes,0
S29837,0.5476190476190477,0.3136778115501519,0.0766823161189358,0,Yes,0
S29838,0.6452380952380953,0.5264437689969604,0.2342201356285863,1,Yes,1
S29839,0.5642857142857143,0.7221884498480243,0.3688054251434533,0,No,0
S29842,0.3904761904761904,0.4668693009118541,0.1977047470005216,1,No,1
S29843,0.2,0.3908814589665653,0.235263432446531,0,Yes,0
S29845,0.419047619047619,0.5519756838905775,0.3114241001564946,0,Yes,0
S29846,0.3833333333333333,0.643161094224924,0.3129890453834116,1,Yes,1
S29847,0.4642857142857143,0.651063829787234,0.2832550860719874,0,No,0
S29849,0.3904761904761904,0.5787234042553192,0.4261867501304121,1,Yes,1
S29850,0.6595238095238096,0.5841945288753799,0.2874282733437663,1,No,1
S29853,0.4547619047619048,0.670516717325228,0.3818466353677621,0,Yes,0
S29854,0.5285714285714286,0.4735562310030395,0.2879499217527387,1,No,1
S29855,0.3595238095238095,0.6772036474164134,0.279603547209181,1,Yes,1
S29857,0.4428571428571429,0.2747720364741641,0.359415753781951,1,Yes,1
S29858,0.3452380952380952,0.6407294832826748,0.1794470526864893,1,Yes,1
S29860,0.430952380952381,0.7051671732522796,0.3474178403755869,1,Yes,1
S29861,0.7428571428571429,0.7537993920972644,0.2858633281168492,0,No,0
S29862,0.519047619047619,0.5562310030395137,0.2342201356285863,1,No,1
S29863,0.6547619047619048,0.5860182370820668,0.2869066249347939,0,No,0
S29866,0.4142857142857142,0.7440729483282674,0.2107459572248305,0,No,0
S29867,0.2595238095238095,0.5428571428571428,0.4282733437663016,0,Yes,0
S29868,0.3619047619047619,0.6553191489361702,0.2404799165362545,0,Yes,0
S29869,0.5452380952380952,0.5404255319148936,0.2869066249347939,0,No,0
S29870,0.430952380952381,0.5288753799392097,0.2154407929055816,1,No,1
S29872,0.2238095238095238,0.1890577507598784,0.2566510172143975,1,No,1
S29873,0.5214285714285714,0.5878419452887538,0.251434533124674,0,Yes,0
S29875,0.2547619047619047,0.5325227963525836,0.2848200312989045,1,No,1
S29876,0.5119047619047619,0.441337386018237,0.244131455399061,1,Yes,1
S29877,0.6261904761904761,0.4024316109422493,0.2576943140323422,0,Yes,0
S29878,0.6666666666666666,0.7227963525835865,0.3427230046948357,1,No,1
S29879,0.4071428571428572,0.6790273556231003,0.1950965049556599,1,No,1
S29881,0.6357142857142858,0.8322188449848025,0.2097026604068858,0,Yes,0
S29882,0.5142857142857143,0.6638297872340426,0.3385498174230569,0,Yes,0
S29883,0.6190476190476191,0.5234042553191489,0.4021909233176839,1,No,1
S29884,0.4619047619047619,0.3130699088145897,0.2295252999478351,1,No,1
S29885,0.5142857142857143,0.5306990881458966,0.2274387063119457,0,No,0
S29886,0.3928571428571428,0.4662613981762918,0.4491392801251957,1,Yes,1
S29889,0.3833333333333333,0.4662613981762918,0.2895148669796557,0,Yes,0
S29891,0.5571428571428572,0.478419452887538,0.1314553990610328,0,No,0
S29892,0.7119047619047618,0.4188449848024316,0.2926447574334899,0,Yes,0
S29893,0.2238095238095238,0.6218844984802432,0.2576943140323422,0,No,0
S29894,0.7023809523809523,0.539209726443769,0.3463745435576422,0,No,0
S29895,0.4357142857142856,0.6468085106382978,0.2968179447052687,0,No,0
S29896,0.5809523809523809,0.5635258358662614,0.2686489306207616,0,Yes,0
S29898,0.6523809523809524,0.5799392097264437,0.164319248826291,1,No,1
S29900,0.4404761904761904,0.5604863221884498,0.2102243088158581,0,No,0
S29902,0.4238095238095237,0.5179331306990882,0.341679707876891,0,No,0
S29904,0.4571428571428571,0.6322188449848024,0.4308815858111633,1,No,1
S29905,0.2738095238095238,0.4759878419452887,0.315075639019301,0,No,0
S29906,0.3904761904761904,0.2036474164133738,0.3009911319770475,1,Yes,1
S29907,0.2785714285714286,0.4267477203647417,0.2561293688054251,1,Yes,1
S29908,0.4404761904761904,0.5592705167173252,0.2754303599374021,0,Yes,0
S29909,0.5476190476190477,0.6863221884498479,0.2284820031298904,1,Yes,1
S29911,0.419047619047619,0.6638297872340426,0.3333333333333333,1,Yes,1
S29913,0.4833333333333333,0.5696048632218845,0.279603547209181,1,No,1
S29916,0.7357142857142857,0.7428571428571429,0.2347417840375587,0,No,0
S29917,0.4809523809523809,0.425531914893617,0.1820552947313511,0,No,0
S29919,0.2785714285714286,0.3981762917933131,0.3166405842462181,1,No,1
S29920,0.4214285714285714,0.7458966565349544,0.1617110067814293,0,No,0
S29922,0.3452380952380952,0.5404255319148936,0.2644757433489828,1,No,1
S29923,0.4023809523809523,0.4042553191489361,0.3552425665101722,1,Yes,1
S29924,0.4547619047619048,0.5155015197568389,0.3124673969744392,1,No,1
S29925,0.4071428571428572,0.5337386018237081,0.3035993740219093,1,Yes,1
S29928,0.7047619047619048,0.4382978723404255,0.3510693792383933,0,No,0
S29929,0.6452380952380953,0.5957446808510638,0.4413145539906104,0,No,0
S29930,0.3904761904761904,0.4231003039513678,0.2848200312989045,1,No,1
S29933,0.4476190476190475,0.5793313069908814,0.2691705790297339,0,No,0
S29934,0.35,0.562917933130699,0.3213354199269693,1,No,1
S29935,0.4142857142857142,0.5544072948328268,0.279603547209181,0,No,0
S29937,0.5071428571428571,0.6103343465045592,0.3385498174230569,0,No,0
S29939,0.4595238095238094,0.6200607902735562,0.4580073030777256,0,Yes,0
S29941,0.4357142857142856,0.5209726443768997,0.3385498174230569,0,Yes,0
S29942,0.6333333333333334,0.4194528875379939,0.3260302556077204,0,Yes,0
S29943,0.2476190476190476,0.4626139817629179,0.4428794992175274,1,Yes,1
S29944,0.5452380952380952,0.4851063829787234,0.4079290558163798,1,No,1
S29945,0.5238095238095238,0.6595744680851063,0.3792383933229004,0,Yes,0
S29946,0.3857142857142857,0.3914893617021276,0.412623891497131,0,Yes,0
S29947,0.4238095238095237,0.3799392097264438,0.2942097026604069,1,Yes,1
S29948,0.5214285714285714,0.5343465045592705,0.3818466353677621,1,Yes,1
S29949,0.5761904761904761,0.4498480243161094,0.3202921231090245,1,No,1
S29950,0.2595238095238095,0.4966565349544073,0.3901930099113198,0,Yes,0
S29951,0.5404761904761904,0.4893617021276595,0.3056859676577987,1,No,1
S29952,0.4119047619047619,0.4662613981762918,0.3124673969744392,0,No,0
S29954,0.2476190476190476,0.4297872340425532,0.1877934272300469,0,No,0
S29957,0.6357142857142858,0.6164133738601824,0.3302034428794992,1,No,1
S29958,0.4595238095238094,0.4352583586626139,0.3192488262910798,1,No,1
S29959,0.369047619047619,0.598176291793313,0.2347417840375587,0,No,0
S29961,0.5880952380952381,0.668693009118541,0.3808033385498174,1,No,1
S29962,0.2809523809523809,0.5477203647416413,0.3343766301512781,0,No,0
S29963,0.55,0.4121580547112461,0.396452790818988,1,Yes,1
S29964,0.4642857142857143,0.846808510638298,0.2128325508607198,0,No,0
S29965,0.5357142857142857,0.4917933130699087,0.3015127803860198,1,No,1
S29966,0.469047619047619,0.4753799392097265,0.357850808555034,0,No,0
S29967,0.3976190476190476,0.4832826747720364,0.4366197183098592,0,No,0
S29968,0.3333333333333333,0.5914893617021276,0.3317683881064163,1,Yes,1
S29969,0.5476190476190477,0.3659574468085106,0.3265519040166928,1,Yes,1
S29970,0.5452380952380952,0.5592705167173252,0.2425665101721439,1,Yes,1
S29971,0.5452380952380952,0.3379939209726443,0.2816901408450704,1,No,1
S29973,0.5785714285714285,0.6796352583586626,0.245696400625978,1,Yes,1
S29975,0.2428571428571428,0.651063829787234,0.2363067292644757,1,No,1
S29976,0.1880952380952381,0.3398176291793313,0.298904538341158,1,Yes,1
S29979,0.338095238095238,0.7750759878419453,0.2488262910798122,0,Yes,0
S29980,0.4333333333333333,0.4930091185410334,0.323943661971831,0,No,0
S29981,0.269047619047619,0.4638297872340425,0.3270735524256651,0,No,0
S29983,0.3547619047619047,0.5434650455927051,0.2018779342723005,0,Yes,0
S29984,0.438095238095238,0.4978723404255318,0.2164840897235263,0,Yes,0
S29985,0.5,0.3981762917933131,0.3500260824204487,0,No,0
S29986,0.4261904761904762,0.7069908814589666,0.1674491392801251,0,No,0
S29988,0.4976190476190475,0.5835866261398176,0.2968179447052687,1,Yes,1
S29989,0.5904761904761904,0.5768996960486321,0.3933229003651539,0,Yes,0
S29990,0.6571428571428571,0.5689969604863222,0.3531559728742827,1,No,1
S29992,0.6833333333333333,0.4741641337386018,0.2503912363067292,0,No,0
S29993,0.5714285714285714,0.7367781155015197,0.2848200312989045,1,No,1
S29994,0.319047619047619,0.6188449848024316,0.4084507042253521,0,No,0
S29995,0.3166666666666667,0.3811550151975684,0.2023995826812728,1,No,1
S29996,0.3976190476190476,0.4881458966565349,0.2029212310902452,1,Yes,1
S29997,0.638095238095238,0.6024316109422492,0.2895148669796557,0,Yes,0
S29998,0.4071428571428572,0.5878419452887538,0.3291601460615546,0,No,0
S29999,0.2404761904761904,0.6072948328267477,0.2237871674491393,1,No,1
S30000,0.4404761904761904,0.3623100303951367,0.357850808555034,0,Yes,0
S30001,0.2309523809523809,0.5817629179331307,0.3583724569640062,1,No,1
S30002,0.3404761904761905,0.6784194528875379,0.2921231090245175,1,Yes,1
S30003,0.3976190476190476,0.3598784194528875,0.2608242044861763,1,No,1
S30004,0.4833333333333333,0.7544072948328268,0.3088158581116328,1,Yes,1
S30005,0.5880952380952381,0.5829787234042553,0.1293688054251434,1,Yes,1
S30006,0.55,0.5562310030395137,0.1486697965571204,0,Yes,0
S30007,0.3261904761904762,0.4273556231003039,0.3281168492436098,0,Yes,0
S30012,0.2619047619047619,0.4346504559270516,0.3260302556077204,0,No,0
S30013,0.3285714285714285,0.6261398176291794,0.2889932185706834,0,No,0
S30014,0.419047619047619,0.172644376899696,0.2942097026604069,1,Yes,1
S30015,0.0976190476190476,0.5130699088145896,0.2634324465310381,1,No,1
S30016,0.5428571428571428,0.4249240121580547,0.2962962962962963,1,No,1
S30017,0.3023809523809523,0.5434650455927051,0.2863849765258216,1,No,1
S30019,0.5380952380952382,0.7465045592705167,0.2942097026604069,0,Yes,0
S30021,0.5857142857142857,0.5203647416413374,0.3625456442357851,0,Yes,0
S30022,0.5547619047619047,0.4407294832826747,0.3082942097026604,1,Yes,1
S30024,0.4166666666666667,0.6322188449848024,0.1820552947313511,0,Yes,0
S30025,0.5976190476190476,0.3829787234042553,0.2196139801773604,0,No,0
S30026,0.4952380952380951,0.7331306990881459,0.3020344287949922,0,No,0
S30027,0.5904761904761904,0.6541033434650455,0.3656755346896193,0,No,0
S30029,0.4785714285714286,0.5890577507598783,0.2399582681272822,1,No,1
S30030,0.2785714285714286,0.4328267477203648,0.3234220135628586,1,Yes,1
S30031,0.4642857142857143,0.6656534954407295,0.3834115805946792,1,Yes,1
S30032,0.5523809523809524,0.503951367781155,0.2634324465310381,0,Yes,0
S30033,0.6738095238095237,0.3373860182370821,0.252999478351591,0,No,0
S30034,0.3547619047619047,0.5525835866261397,0.3500260824204487,0,No,0
S30035,0.4047619047619047,0.4018237082066869,0.3985393844548774,1,Yes,1
S30036,0.4547619047619048,0.4693009118541034,0.3077725612936881,0,Yes,0
S30037,0.35,0.6285714285714286,0.1945748565466875,1,Yes,1
S30038,0.5833333333333334,0.5282674772036474,0.3354199269692227,1,No,1
S30039,0.4571428571428571,0.5386018237082066,0.3348982785602504,0,No,0
S30040,0.4809523809523809,0.6851063829787234,0.3312467396974439,1,No,1
S30042,0.4571428571428571,0.6796352583586626,0.467396974439228,1,No,1
S30043,0.369047619047619,0.5604863221884498,0.4225352112676057,1,Yes,1
S30044,0.4595238095238094,0.5343465045592705,0.2853416797078769,0,Yes,0
S30045,0.3642857142857143,0.5379939209726444,0.2123109024517475,1,No,1
S30046,0.4785714285714286,0.6206686930091185,0.251434533124674,1,No,1
S30047,0.5857142857142857,0.6674772036474164,0.3489827856025039,0,Yes,0
S30048,0.3261904761904762,0.5142857142857142,0.3333333333333333,0,Yes,0
S30049,0.2833333333333333,0.5264437689969604,0.343244653103808,0,No,0
S30050,0.4714285714285713,0.6170212765957447,0.3234220135628586,0,Yes,0
S30051,0.3761904761904762,0.2875379939209726,0.3651538862806469,0,Yes,0
S30052,0.4714285714285713,0.5306990881458966,0.2410015649452269,1,No,1
S30053,0.5047619047619047,0.6036474164133738,0.2336984872196139,0,No,0
S30056,0.3285714285714285,0.5246200607902736,0.1747522170057381,0,No,0
S30057,0.4642857142857143,0.4717325227963525,0.3103808033385498,1,No,1
S30058,0.3880952380952381,0.5130699088145896,0.244131455399061,1,Yes,1
S30059,0.4,0.4857142857142856,0.3046426708398539,0,Yes,0
S30061,0.5047619047619047,0.4042553191489361,0.235263432446531,0,No,0
S30063,0.4857142857142856,0.4717325227963525,0.2519561815336463,0,Yes,0
S30064,0.5404761904761904,0.582370820668693,0.1784037558685446,0,No,0
S30065,0.5166666666666666,0.6212765957446809,0.3322900365153887,0,No,0
S30067,0.5976190476190476,0.5908814589665654,0.3145539906103286,1,No,1
S30068,0.4857142857142856,0.4948328267477203,0.4047991653625457,0,Yes,0
S30069,0.7380952380952381,0.5507598784194528,0.3442879499217527,0,Yes,0
S30070,0.5809523809523809,0.77629179331307,0.2446531038080334,0,Yes,0
S30071,0.3309523809523809,0.562917933130699,0.2994261867501304,0,No,0
S30072,0.4452380952380952,0.3835866261398176,0.4434011476264998,0,No,0
S30073,0.5142857142857143,0.4960486322188449,0.244131455399061,1,No,1
S30074,0.4714285714285713,0.4930091185410334,0.3025560772039645,0,No,0
S30075,0.5476190476190477,0.6316109422492401,0.3740219092331768,0,No,0
S30076,0.5619047619047619,0.9987841945288756,0.3625456442357851,1,Yes,1
S30077,0.3047619047619048,0.4808510638297872,0.2467396974439228,0,Yes,0
S30078,0.6190476190476191,0.5689969604863222,0.4486176317162233,0,Yes,0
S30079,0.4071428571428572,0.5088145896656535,0.298904538341158,0,No,0
S30080,0.3952380952380953,0.5537993920972644,0.2853416797078769,0,Yes,0
S30081,0.3952380952380953,0.5610942249240122,0.244131455399061,1,Yes,1
S30083,0.4357142857142856,0.4303951367781155,0.2029212310902452,1,No,1
S30084,0.3880952380952381,0.6401215805471124,0.2702138758476786,1,Yes,1
S30086,0.2523809523809524,0.5416413373860182,0.3458528951486698,0,No,0
S30088,0.319047619047619,0.5477203647416413,0.3870631194574856,0,Yes,0
S30089,0.4357142857142856,0.5659574468085106,0.2222222222222222,0,No,0
S30090,0.5452380952380952,0.547112462006079,0.3354199269692227,0,No,0
S30091,0.5333333333333333,0.4480243161094225,0.2034428794992175,0,Yes,0
S30092,0.6166666666666666,0.6802431610942249,0.3453312467396975,1,No,1
S30093,0.5904761904761904,0.6139817629179332,0.2138758476786646,0,No,0
S30095,0.469047619047619,0.5246200607902736,0.1987480438184663,1,Yes,1
S30097,0.2095238095238095,0.4668693009118541,0.2587376108502869,0,No,0
S30100,0.4452380952380952,0.8790273556231004,0.2404799165362545,0,No,0
S30101,0.5285714285714286,0.4018237082066869,0.2081377151799687,0,No,0
S30102,0.5214285714285714,0.5878419452887538,0.3067292644757433,1,Yes,1
S30104,0.5285714285714286,0.547112462006079,0.279603547209181,0,No,0
S30105,0.4880952380952381,0.3495440729483283,0.343244653103808,0,No,0
S30106,0.5404761904761904,0.3762917933130699,0.2874282733437663,1,No,1
S30107,0.5928571428571429,0.566565349544073,0.2816901408450704,0,Yes,0
S30108,0.4499999999999999,0.4182370820668692,0.3541992696922275,1,Yes,1
S30110,0.3619047619047619,0.5155015197568389,0.343244653103808,1,Yes,1
S30112,0.5166666666666666,0.5379939209726444,0.1919666145018257,0,Yes,0
S30113,0.4238095238095237,0.5343465045592705,0.2962962962962963,1,No,1
S30114,0.4976190476190475,0.7276595744680852,0.2206572769953051,0,Yes,0
S30115,0.7047619047619048,0.6747720364741642,0.3218570683359416,0,Yes,0
S30118,0.3642857142857143,0.6857142857142857,0.3917579551382369,0,Yes,0
S30120,0.4571428571428571,0.3537993920972644,0.1851851851851852,1,Yes,1
S30121,0.5928571428571429,0.6103343465045592,0.2310902451747522,1,No,1
S30122,0.4285714285714285,0.6942249240121581,0.3808033385498174,1,Yes,1
S30123,0.5142857142857143,0.3343465045592705,0.2842983828899322,0,Yes,0
S30124,0.6357142857142858,0.4693009118541034,0.3369848721961399,1,No,1
S30125,0.6333333333333334,0.513677811550152,0.1966614501825769,0,Yes,0
S30128,0.2857142857142857,0.4072948328267477,0.343244653103808,1,Yes,1
S30129,0.3904761904761904,0.503951367781155,0.1825769431403234,1,No,1
S30131,0.3642857142857143,0.2911854103343465,0.3364632237871675,1,No,1
S30132,0.4952380952380951,0.4151975683890577,0.3818466353677621,0,Yes,0
S30133,0.6952380952380953,0.7130699088145896,0.2462180490349504,0,No,0
S30134,0.6476190476190476,0.4425531914893617,0.4032342201356286,1,No,1
S30135,0.4952380952380951,0.2267477203647416,0.2305685967657799,1,Yes,1
S30136,0.5595238095238095,0.5635258358662614,0.145018257694314,1,No,1
S30137,0.3809523809523809,0.5337386018237081,0.3015127803860198,1,No,1
S30139,0.2809523809523809,0.5495440729483282,0.244131455399061,0,Yes,0
S30140,0.5761904761904761,0.6978723404255319,0.3155972874282733,0,Yes,0
S30141,0.5261904761904762,0.4571428571428572,0.3781950965049557,0,No,0
S30142,0.3761904761904762,0.5313069908814589,0.4068857589984351,0,Yes,0
S30143,0.4428571428571429,0.4899696048632218,0.357850808555034,0,Yes,0
S30144,0.3309523809523809,0.6249240121580547,0.2780386019822639,1,Yes,1
S30145,0.3357142857142857,0.6376899696048631,0.2801251956181534,0,No,0
S30147,0.5571428571428572,0.8048632218844985,0.2999478351591028,0,Yes,0
S30149,0.2095238095238095,0.6954407294832826,0.2227438706311946,0,No,0
S30150,0.6857142857142856,0.4352583586626139,0.2503912363067292,1,Yes,1
S30151,0.4642857142857143,0.4577507598784194,0.352112676056338,0,No,0
S30152,0.5,0.7835866261398177,0.2837767344809598,0,Yes,0
S30153,0.2904761904761904,0.3781155015197568,0.3093375065206051,0,Yes,0
S30154,0.6238095238095239,0.6364741641337386,0.3458528951486698,0,Yes,0
S30156,0.6023809523809524,0.6857142857142857,0.2300469483568075,1,Yes,1
S30157,0.611904761904762,0.348936170212766,0.4230568596765781,1,Yes,1
S30158,0.6261904761904761,0.5003039513677812,0.3265519040166928,0,No,0
S30159,0.3904761904761904,0.6182370820668693,0.3703703703703704,0,Yes,0
S30160,0.4428571428571429,0.6328267477203647,0.2785602503912363,1,Yes,1
S30161,0.3928571428571428,0.5416413373860182,0.3197704747000521,0,No,0
S30163,0.5071428571428571,0.5094224924012158,0.3213354199269693,0,Yes,0
S30164,0.5928571428571429,0.4674772036474164,0.2994261867501304,1,Yes,1
S30166,0.2619047619047619,0.5063829787234042,0.1382368283776734,1,Yes,1
S30168,0.5809523809523809,0.5088145896656535,0.297339593114241,0,No,0
S30169,0.4238095238095237,0.3586626139817629,0.4872196139801774,1,No,1
S30170,0.5071428571428571,0.4990881458966565,0.341679707876891,1,No,1
S30171,0.4523809523809524,0.7531914893617021,0.2477829942618675,1,No,1
S30172,0.5404761904761904,0.348936170212766,0.2827334376630152,1,Yes,1
S30173,0.4214285714285714,0.5428571428571428,0.4194053208137716,1,No,1
S30174,0.5238095238095238,0.6328267477203647,0.4074074074074075,0,No,0
S30175,0.4738095238095238,0.4042553191489361,0.3693270735524256,1,Yes,1
S30176,0.4142857142857142,0.5659574468085106,0.1773604590505999,0,Yes,0
S30177,0.4904761904761905,0.4316109422492401,0.1757955138236828,0,Yes,0
S30178,0.7880952380952382,0.3939209726443768,0.3969744392279604,1,Yes,1
S30179,0.3857142857142857,0.6188449848024316,0.343244653103808,1,No,1
S30180,0.438095238095238,0.764741641337386,0.4183620239958268,0,Yes,0
S30181,0.3880952380952381,0.4960486322188449,0.290036515388628,0,No,0
S30182,0.4,0.6133738601823707,0.2217005738132499,1,No,1
S30183,0.5642857142857143,0.601823708206687,0.3213354199269693,1,Yes,1
S30184,0.5523809523809524,0.5641337386018237,0.3317683881064163,0,No,0
S30186,0.5880952380952381,0.4194528875379939,0.198226395409494,0,Yes,0
S30187,0.5619047619047619,0.4462006079027356,0.3479394887845592,1,No,1
S30188,0.4476190476190475,0.5209726443768997,0.2290036515388628,0,No,0
S30189,0.2833333333333333,0.4917933130699087,0.4533124673969745,0,No,0
S30191,0.4857142857142856,0.5179331306990882,0.3568075117370892,1,No,1
S30192,0.469047619047619,0.4656534954407294,0.4277516953573292,1,No,1
S30193,0.4119047619047619,0.6103343465045592,0.3411580594679186,0,No,0
S30194,0.5547619047619047,0.4954407294832826,0.2785602503912363,1,No,1
S30195,0.5071428571428571,0.6455927051671733,0.4220135628586333,1,Yes,1
S30196,0.438095238095238,0.5708206686930091,0.3380281690140845,0,Yes,0
S30197,0.3214285714285714,0.4826747720364741,0.2644757433489828,1,No,1
S30198,0.5928571428571429,0.5227963525835866,0.2170057381324986,0,No,0
S30199,0.5380952380952382,0.5264437689969604,0.2425665101721439,1,Yes,1
S30201,0.15,0.5866261398176292,0.2905581637976004,0,No,0
S30203,0.438095238095238,0.513677811550152,0.3463745435576422,1,No,1
S30204,0.3928571428571428,0.556838905775076,0.3588941053729786,1,No,1
S30205,0.5571428571428572,0.1835866261398176,0.245696400625978,1,No,1
S30206,0.5523809523809524,0.6103343465045592,0.260302556077204,1,No,1
